timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
4,6,-6,5,3,1,-3,-15,2
4,-5,-3,0,2,6,2,-5,1
4,-3,4,8,8,0,-9,6,2
4,5,2,-2,-4,1,0,17,1
4,9,10,3,2,4,4,1,2
4,-22,-4,-3,-6,-6,-4,-1,-10
4,16,12,1,-7,1,7,-8,0
4,-4,10,-4,-1,-4,-4,12,1
4,-9,-17,1,1,1,1,13,-1
4,1,-3,0,4,5,3,-13,-2
4,-10,-21,-8,-4,-2,0,-2,-2
4,-2,-2,-5,-5,-9,-2,-4,2
4,8,8,-1,-3,-9,-9,-6,-4
4,3,7,0,0,2,4,-6,-1
4,0,5,5,5,5,9,4,3
4,-5,-6,-2,2,-1,-2,2,-2
4,11,16,2,2,0,-3,-4,6
4,-19,-26,-6,-4,-3,2,10,-2
4,0,7,-2,-2,5,14,3,-3
4,-1,0,0,-4,-4,-9,6,2
4,-12,-23,-9,-14,-15,-21,-27,-6
4,4,4,2,3,1,-4,-10,-4
4,16,15,7,8,3,2,-5,6
4,3,6,-1,1,0,3,1,-5
4,-9,-10,1,7,12,20,19,7
4,-19,-17,-6,-6,-8,-15,-8,-13
4,-7,-6,-8,-4,-2,1,2,-10
4,-3,-4,5,7,7,1,-21,7
4,25,26,6,1,0,-1,-1,4
4,-16,-13,-11,-8,-9,-7,-20,-2
4,-5,-8,-5,-7,-9,-6,19,-3
4,-7,-4,-6,-9,-12,5,1,-5
4,-10,-3,-4,-6,-12,-22,-9,1
4,35,20,14,15,15,13,22,13
4,-1,-5,1,5,7,-5,-7,4
4,-9,-5,-1,-2,-3,-8,-16,-5
4,-3,-7,-3,-4,1,8,13,0
4,-2,3,-3,-6,-3,4,16,-3
4,1,7,-1,0,0,-8,-10,2
4,-20,-34,-1,7,8,8,-4,-8
4,17,32,5,-1,3,5,9,1
4,-36,-41,-10,-9,-8,-13,-10,-14
4,4,7,0,0,-3,-1,1,-2
4,-5,-7,-4,-4,-2,-1,1,-1
4,15,12,4,5,3,4,-13,1
4,-1,6,1,1,3,6,18,-1
4,-12,-7,-2,-4,-6,-13,-14,-9
4,9,4,0,-2,-3,-2,6,3
4,0,-3,-4,-1,2,3,-2,3
4,18,19,6,2,6,5,1,7
4,-11,-12,-7,-5,-11,-12,-3,-3
4,9,13,6,6,8,11,14,0
4,-5,-11,-8,-7,-12,-24,-22,-10
4,2,5,1,-3,-8,1,1,3
4,-4,-7,-3,-1,1,3,-6,-3
4,5,4,-2,-2,-6,-3,1,3
4,-11,-5,-1,5,7,7,13,-5
4,-15,-4,0,2,3,-3,-15,-3
4,29,18,6,2,8,16,8,13
4,-1,-11,-10,-11,-9,-22,-17,-13
4,-20,-16,0,-1,-4,-6,-3,-3
4,9,9,1,0,-1,-2,5,9
4,-23,-13,-10,-2,-5,-1,-2,-12
4,5,-1,0,3,3,4,0,5
4,6,6,3,0,4,12,8,0
4,3,-3,-2,1,2,15,-6,-2
4,-1,0,3,2,4,-4,3,3
4,7,7,-4,-9,-21,-43,-2,-5
4,-13,-11,0,-2,-1,-2,-7,-8
4,11,5,-1,-6,-5,-6,-3,-2
4,-3,-3,1,-4,-5,3,4,5
4,-10,-8,-5,-7,-1,21,-3,-5
4,-1,-4,-3,-7,-5,-5,3,0
4,9,15,7,9,7,-2,2,-1
4,-7,-3,4,11,12,0,-4,-3
4,4,-5,-2,3,1,-2,4,3
4,-8,12,-1,-3,-1,11,-4,-2
4,-3,-20,-13,-9,-3,0,-2,-4
4,0,4,-1,-7,-12,-18,-1,-6
4,1,18,5,-4,3,13,2,7
4,-3,-23,-11,-2,0,5,-5,-5
4,-2,-6,2,5,1,-2,0,5
4,-16,-5,0,1,-4,-22,-15,-16
4,4,6,4,5,2,4,2,2
4,3,9,-2,-6,0,1,-1,-3
4,3,4,1,-1,6,12,5,4
4,7,2,1,2,-4,4,3,8
4,-5,-3,0,5,3,-10,-9,-3
4,4,-1,0,1,-3,-7,10,1
4,-5,-4,-2,0,-3,-1,-17,-8
4,5,0,0,-5,3,12,-1,0
4,-13,-1,-1,-4,-5,-6,-5,-6
4,0,-3,-2,-1,-1,1,-1,1
4,-10,-13,-6,-9,-9,-3,2,-5
4,7,2,-4,-7,-5,-2,2,3
4,-6,-8,1,-4,-1,4,-6,-1
4,4,4,1,5,3,-7,-2,-3
4,10,6,2,4,0,-5,2,1
4,-15,-3,-6,-3,1,8,-8,-2
4,7,8,-4,-6,-1,0,4,1
4,-14,-25,-7,-4,-9,-13,-9,-4
4,0,3,2,1,2,-8,2,-1
4,0,-6,0,-1,-1,3,3,-2
4,3,1,5,8,11,7,-2,3
4,5,6,3,3,4,8,2,1
4,-1,-1,-5,-7,-9,-10,-4,-2
4,2,-4,-2,-4,-6,-7,-2,-1
4,-1,0,-1,0,3,16,7,1
4,3,1,0,-3,0,1,-4,-1
4,1,3,1,4,0,-11,-1,1
4,-1,1,-5,-3,-3,-1,-2,-3
4,-9,-17,-4,-2,-6,-7,0,-4
4,3,10,4,3,3,6,1,0
4,-4,-7,-5,-11,-5,4,1,1
4,-3,-5,-3,-1,-2,-5,-6,-3
4,3,4,6,7,6,2,1,2
4,1,-1,-3,-3,-3,-3,1,1
4,1,9,1,1,4,0,-1,0
4,-1,-2,-2,-1,-3,0,0,1
4,-4,-8,-6,-6,-3,2,1,-2
4,2,2,-2,1,-5,-9,-4,-2
4,0,0,4,4,0,-2,1,-1
4,-1,-3,-2,4,2,1,0,-2
4,-2,0,0,0,6,5,1,-1
4,-2,1,1,-5,-5,-2,1,-2
4,-2,-2,-2,-3,-10,-9,-2,0
4,1,1,0,-4,0,-1,0,0
4,4,5,0,-2,-3,0,-1,0
4,-9,-13,-6,-1,-1,-1,1,-2
4,5,1,-3,-2,1,7,-1,1
4,23,31,6,-1,0,-7,-2,6
4,-8,-8,-3,5,-2,-6,-3,-2
4,-17,-23,-4,-8,-1,4,4,0
4,-30,-44,-12,-6,-5,0,-6,-11
4,-7,-21,-4,-1,-3,1,2,0
4,10,12,7,14,13,1,-1,0
4,13,20,7,6,3,-2,0,5
4,12,30,4,-6,-7,-3,2,0
4,3,1,-5,-7,-1,0,0,0
4,-1,-3,-4,-4,0,5,0,-1
4,5,9,-2,-4,-2,0,-2,-1
4,-3,2,-2,-7,-18,-17,-7,-4
4,-4,-8,0,11,11,-1,1,-1
4,-4,-2,-1,2,1,-2,2,-1
4,-4,-1,3,4,2,-2,-1,0
4,0,-2,-2,-8,-4,7,4,1
4,-5,-7,-6,-6,-10,1,-3,-3
4,4,2,-4,-5,-1,-6,-3,-1
4,-4,-3,-4,-1,-2,-3,-3,-5
4,-1,4,1,1,6,7,1,-2
4,2,-3,-1,-10,-12,-15,-5,-2
4,1,0,0,-5,-7,-1,-3,-1
4,-2,4,-1,1,6,1,-3,-1
4,0,0,3,14,13,5,4,2
4,-5,-6,-4,1,2,6,1,-3
4,-3,-5,-2,0,1,-4,-1,1
4,5,2,-4,-8,-6,-19,-3,1
4,3,2,0,1,2,23,2,-1
4,-6,-2,-1,-1,-1,11,1,-2
4,2,-1,-6,-14,-15,1,-2,-2
4,0,0,3,0,2,-14,-2,-2
4,4,3,9,22,10,-10,2,6
4,-4,-1,3,9,4,5,-2,-2
4,-3,-3,0,-1,0,0,0,-1
4,6,3,9,-1,4,3,5,3
4,1,-3,-9,-12,-14,-18,-6,-4
4,-13,-12,-19,-16,-23,8,-5,-9
4,-9,-5,-5,-8,-8,2,-1,-6
4,-2,-6,-7,-5,-1,5,1,-1
4,1,-3,-9,-12,-14,-18,-6,-4
4,-13,-12,-19,-16,-23,8,-5,-9
5,6,8,8,7,10,1,3,3
5,8,9,12,13,14,-8,-1,4
5,-9,-9,-7,0,2,-7,-3,-1
5,2,1,-2,-3,-6,9,-2,-3
5,-6,-4,1,2,5,-4,-1,0
5,1,4,1,-3,-3,-9,-3,0
5,-1,-3,2,3,-4,-13,0,0
5,1,-3,5,14,16,0,1,1
5,-6,-7,-13,-11,-7,21,-2,-7
5,-4,-4,-8,-16,-22,0,4,-3
5,4,3,6,4,11,17,5,4
5,-2,-3,-10,-10,-15,-16,-8,-5
5,-2,-5,1,3,5,-17,4,0
5,3,4,16,21,25,2,0,3
5,-2,2,-1,1,-9,-12,-2,-4
5,-1,-7,-8,-9,-1,32,6,3
5,0,-1,-7,-9,-6,-3,-4,0
5,1,-2,-1,-2,-2,-13,-1,2
5,1,-2,-1,2,1,0,0,-1
5,-12,-1,-3,0,-7,-6,-6,-7
5,0,4,-2,-8,-9,7,0,-1
5,5,3,1,1,9,1,3,3
5,-1,1,1,0,-2,-5,-4,-3
5,-4,-8,-4,-2,-7,-1,0,-4
5,-4,-5,2,-1,0,-2,-1,-3
5,9,9,1,-1,3,0,0,2
5,14,22,0,-2,-1,-4,1,3
5,-33,-38,-3,0,3,39,9,-5
5,3,-4,-1,1,0,-29,-9,2
5,0,-3,-1,-4,-8,-19,2,4
5,-4,4,-1,-5,-5,-6,-3,-5
5,16,23,10,9,5,-2,-4,-1
5,-18,-2,-1,6,8,35,2,-1
5,4,-2,-3,-8,-1,1,-5,-3
5,-7,-12,-2,1,-1,-15,-5,1
5,-4,4,2,2,2,-26,-2,-1
5,1,-2,-1,-3,-1,3,2,-1
5,-5,-1,2,5,6,-23,-3,0
5,-1,0,-10,-17,-28,20,-1,-6
5,-7,-6,-5,-4,-4,11,-3,-5
5,6,2,-2,-2,-5,-11,-1,0
5,-8,-8,-1,-3,2,-1,1,1
5,15,7,4,6,0,-15,1,6
5,-8,-6,1,4,1,17,-3,-3
5,0,3,-1,0,3,-16,-2,-1
5,-28,-34,-14,-12,-15,21,-2,-9
5,6,20,0,-1,4,0,-2,0
5,22,29,3,0,1,-20,-4,7
5,-9,-19,-2,1,-2,-9,2,-1
5,2,-1,0,4,14,30,3,-2
5,-10,-7,-5,-6,-21,-24,-9,-7
5,1,-2,-4,-6,-10,36,3,-2
5,4,7,3,1,2,-1,1,0
5,9,10,5,7,11,-18,-2,3
5,-8,-12,0,0,5,11,1,-2
5,5,2,1,3,5,-25,0,7
5,-3,-5,-6,-10,-10,2,-10,-7
5,-1,3,-6,-9,-17,4,8,1
5,7,-4,3,0,2,-13,-11,-1
5,-13,-6,1,5,1,-5,1,-6
5,7,6,4,7,5,-16,0,4
5,5,-18,1,6,4,2,-5,0
5,-5,27,-2,-7,-3,13,3,-6
5,-9,-23,-6,-8,-2,11,1,-4
5,-2,7,-2,-5,-9,-26,-5,-4
5,-5,-12,-8,-9,-9,10,-2,-9
5,6,-8,1,4,10,6,4,8
5,-3,3,0,2,-2,-21,-7,-10
5,1,2,7,12,16,33,10,7
5,4,6,4,5,-1,-45,-5,3
5,-17,-19,-9,-11,4,74,-1,-10
5,3,5,-6,-9,-14,-22,-3,1
5,-5,-6,-2,-3,-7,-31,-9,-4
5,-1,11,0,-1,2,36,-1,-2
5,1,-8,4,11,10,-35,5,6
5,2,-2,-5,-4,0,32,1,1
5,-14,-3,-9,-10,-12,28,-2,-9
5,7,7,2,3,5,-7,0,0
5,-16,-36,2,9,7,2,4,1
5,-4,37,3,-2,-2,-16,-4,-3
5,31,5,4,7,5,-18,4,14
5,-2,3,-6,-8,-11,15,-7,-2
5,-7,-3,-6,-10,-11,-3,1,-8
5,2,-40,0,3,4,-16,0,3
5,-6,22,-3,-6,-2,32,4,-5
5,-1,5,1,1,-4,-42,-8,1
5,18,4,6,7,8,-2,-1,10
5,2,13,-1,-5,-9,6,-2,0
5,-11,-25,-5,-7,0,21,-1,-7
5,-11,-8,-1,1,3,23,5,0
5,-7,2,0,1,0,-33,-6,-5
5,10,8,4,6,9,-13,1,3
5,20,-1,4,4,5,-19,3,9
5,-18,0,-7,-15,-19,23,-6,-13
5,-2,-2,-3,-2,-12,6,0,-2
5,2,0,1,5,12,-2,-2,1
5,-4,-2,-3,-5,-7,-8,-1,-3
5,7,2,4,8,11,-11,3,2
5,-4,0,-4,-2,-7,1,-4,-5
5,-2,-6,-6,-11,-16,-41,-6,-2
5,-2,-5,1,7,5,12,-1,1
5,-4,-19,-4,-6,-3,25,3,-8
5,0,29,4,-1,-2,-10,0,-3
5,10,-11,-4,-3,-1,4,2,7
5,-7,1,1,-4,-5,-9,-4,-3
5,6,0,6,6,-1,-63,-6,3
5,0,-8,-3,-3,5,38,4,2
5,-11,-9,-10,-10,-12,44,-1,-8
5,5,7,3,7,4,-8,3,2
5,-5,-1,-2,0,-2,-8,-4,-2
5,4,-1,6,7,13,-23,-2,1
5,9,6,3,1,-3,-11,-4,4
5,-11,-10,-8,-14,-13,26,-3,-8
5,6,8,-4,-1,-3,13,7,1
5,1,2,-1,-3,1,-15,-2,0
5,-7,-4,3,6,8,4,1,-2
5,5,4,2,4,5,-7,-1,1
5,2,-2,-1,-5,-4,-17,-2,1
5,-14,-5,-2,-2,0,-5,0,-6
5,3,0,-1,-3,-12,-13,-5,-2
5,-4,6,-2,-8,-6,7,0,-4
5,-9,-1,-5,-3,-2,15,-2,-4
5,-2,-20,-4,-2,-2,-21,1,2
5,1,5,4,6,7,0,4,2
5,-3,0,2,5,6,14,-3,-8
5,8,6,2,1,-1,-6,3,2
5,1,0,-2,-5,-5,18,4,-3
5,-1,-2,-1,1,5,-11,-3,0
5,-1,-3,-5,-7,-7,-7,-2,-1
5,10,7,6,10,11,-17,-3,5
5,-16,-16,-11,-12,-14,17,-3,-8
5,0,8,-4,-12,-9,14,2,-2
5,16,19,7,2,4,0,1,8
5,14,20,6,8,8,-15,0,4
5,-49,-62,-8,-1,3,-19,-2,-10
5,-2,-9,-7,-7,-8,5,-11,-5
5,-4,-1,-6,-5,-3,5,2,-4
5,-3,2,-3,-4,-4,-11,-4,-2
5,19,21,6,4,2,1,-1,6
5,-5,-10,0,1,6,-6,3,0
5,5,5,1,1,-6,-9,-5,0
5,-18,-7,-2,-9,-8,-5,-2,-6
5,9,5,-1,0,0,19,-3,2
5,-7,-6,-4,-5,-8,21,3,-9
5,1,4,2,9,8,-10,-2,2
5,-1,-3,0,2,1,14,3,-1
5,4,9,3,4,-2,-33,-2,1
5,11,4,1,5,5,-13,1,7
5,2,-1,1,0,4,0,0,0
5,-25,-20,-11,-16,-15,12,-2,-8
5,7,0,-5,-7,-2,-4,-3,0
5,-18,5,5,1,2,3,2,-8
5,-1,-7,-2,0,-2,-29,-10,1
5,5,-2,2,8,-1,-3,0,3
5,3,7,-9,-15,-13,11,-3,-5
5,2,-2,-1,3,10,9,4,2
5,-7,-13,-3,-2,-14,-51,-4,-4
5,-2,4,-2,-9,0,31,2,-3
5,4,3,0,3,-2,4,-4,-1
5,3,1,3,6,7,-3,0,3
5,-7,-5,2,6,5,-4,0,0
5,0,-2,-3,-1,-7,10,-1,0
5,3,5,1,1,6,-7,4,4
5,-2,-1,-2,-5,-7,-4,-2,-1
5,0,-9,-6,-8,-9,0,-3,-2
5,2,-3,-3,-6,-2,-16,1,0
5,0,-5,-1,0,3,20,2,0
5,2,12,6,9,4,-29,-4,1
5,-4,-4,-5,-2,3,50,5,2
5,0,3,3,4,0,-28,-6,-4
5,0,4,-5,-8,-8,23,1,-1
5,-6,-10,-10,-12,-10,0,-3,-4
5,-4,-2,3,-2,-2,-14,0,-1
5,4,1,2,17,18,16,1,1
5,2,4,3,5,2,-26,-2,0
5,-1,-2,-1,-5,0,12,1,0
5,-4,-3,-5,-3,-5,5,-2,-2
5,-2,-3,-3,-7,-8,1,0,-2
5,-3,2,5,9,10,7,0,0
5,-3,1,-1,-4,-12,-17,-2,0
5,-2,-4,-4,-8,-6,6,0,-1
5,-1,-1,-3,-7,-4,0,-3,-1
5,-4,-2,-4,-3,-2,-3,-3,-3
5,3,-4,-1,-4,-2,-1,0,-2
5,-3,1,0,-1,3,1,0,-2
5,-2,-1,-3,3,-4,-5,-7,-6
5,2,2,3,7,15,12,4,3
5,-2,-3,-2,2,-3,-4,-4,0
5,2,1,0,0,1,-3,1,1
5,-1,1,0,-5,0,-1,-1,-1
5,1,1,0,-1,-5,-6,-1,1
5,5,4,4,1,-1,-11,-1,0
5,-12,-12,-8,-10,-2,0,-8,-8
5,-3,-7,-9,-7,-12,7,0,-1
5,6,9,5,5,1,-7,-2,-1
5,1,-3,3,8,3,1,0,10
5,6,-3,2,2,5,-9,5,5
5,-11,-5,-6,-11,-8,0,-9,-25
5,-2,-5,-6,-5,-1,-1,-3,-3
5,7,1,3,4,5,3,4,16
6,-5,-3,0,-1,-16,-21,-2,-20
6,-9,-11,-9,-8,2,44,0,-20
6,2,-6,-8,-5,-15,-4,-11,-3
6,-2,6,4,4,9,14,6,2
6,9,4,3,0,0,-29,-1,18
6,-3,-9,-1,1,-2,-6,-3,-3
6,8,8,0,0,1,17,7,12
6,6,8,0,-4,-5,-10,-1,-10
6,-8,-4,-1,0,0,-1,-3,1
6,-3,-4,-3,1,0,-6,-5,-5
6,-3,-7,-3,3,-2,6,-3,-3
6,9,7,3,2,-1,-5,3,12
6,-2,-2,-4,-4,2,1,-1,6
6,-5,-5,-6,-10,-13,-16,-3,-14
6,-3,2,1,-2,-1,-4,-4,1
6,-5,-8,-2,-3,-6,-11,-2,-4
6,0,-3,-5,-9,-3,27,-3,-1
6,-2,5,5,3,-3,-20,-1,4
6,3,7,8,17,15,-6,8,25
6,-7,-6,-5,2,-2,3,-3,-34
6,-3,-7,-6,-10,-2,7,-3,-4
6,0,0,-5,-5,-9,-7,-2,-7
6,-1,1,6,4,-1,4,4,3
6,9,10,8,13,13,2,-1,17
6,-4,-3,-1,1,-6,-3,-3,-2
6,-4,-2,-5,-5,-1,6,-4,-21
6,-5,-10,-12,-11,-6,-4,4,4
6,-12,-9,-7,-8,-11,2,-20,-25
6,1,-4,-1,0,5,-5,-4,0
6,10,7,5,0,5,2,12,38
6,-4,-2,-2,-2,1,9,2,-21
6,-5,-4,-4,-7,-7,-13,-9,-10
6,1,0,-3,-5,-10,-5,2,-1
6,3,3,3,2,11,6,-3,-3
6,0,-2,1,-4,-6,-12,-1,21
6,4,1,-2,-7,-7,22,10,27
6,-14,-2,0,6,-7,-11,-20,-53
6,-3,1,3,16,20,-6,-4,-11
6,-1,-3,-4,-7,-2,2,3,7
6,1,1,-3,-4,2,0,-7,-33
6,12,4,1,-4,-16,10,14,38
6,-4,-4,-2,-3,8,5,5,-2
6,-6,-3,0,0,-5,-7,-11,-17
6,7,-1,-4,-5,-8,-3,1,16
6,0,3,1,0,6,8,17,8
6,-2,-1,-1,-2,-7,-7,-8,1
6,4,6,3,5,6,1,8,16
6,0,-5,-4,-5,-1,-4,3,18
6,-10,-6,-2,-3,-5,-6,-9,-28
6,-8,-5,-4,-1,-6,-4,-10,-16
6,-8,-3,-1,5,9,2,-13,-44
6,4,9,6,9,8,3,7,18
6,-2,2,-2,-5,0,2,-8,-8
6,1,-1,-2,-7,-25,-2,7,11
6,-7,-6,-6,1,10,-3,-7,-32
6,11,-1,0,3,6,1,10,50
6,-7,-8,-9,-14,-7,-10,-6,-25
6,-4,0,-1,-4,-8,-7,-10,-3
6,3,5,9,13,8,8,1,6
6,13,19,11,11,11,6,10,12
6,12,5,-1,0,1,-4,0,22
6,-25,-30,-11,-9,-8,0,-8,-27
6,-7,-10,-1,-6,-12,-4,1,2
6,0,3,-7,-6,-2,-2,2,8
6,-5,-6,2,1,0,0,1,-2
6,11,7,-1,0,4,4,3,4
6,1,1,4,-2,-2,3,-2,7
6,4,10,4,1,0,6,2,-8
6,10,14,4,3,2,-9,-2,13
6,9,7,1,-2,-4,-7,8,24
6,-27,-23,-4,-5,-6,7,-5,-24
6,-6,-15,-10,-7,-7,-6,-9,-8
6,-8,-13,-1,3,9,1,3,-5
6,9,9,4,6,5,4,-3,-1
6,5,10,-4,-2,-1,5,-2,6
6,-5,0,4,2,0,-1,-3,-13
6,-10,-16,-8,-2,-2,0,8,14
6,14,17,7,0,4,-5,13,30
6,-1,6,-2,-4,-9,-19,-23,-42
6,-12,-9,-4,-2,1,4,-8,-17
6,2,4,0,1,-3,-3,-1,1
6,-12,-13,-5,-1,3,5,0,4
6,6,-2,-5,-1,0,-1,8,18
6,3,4,-1,-7,-10,-2,-1,-3
6,2,13,7,3,-3,3,-3,-8
6,2,2,-4,7,15,4,-5,-5
6,6,-2,-4,-8,-9,-14,0,11
6,-5,-2,2,2,4,-10,-3,-8
6,-22,-37,-2,4,-1,16,7,12
6,-7,0,0,-3,-11,5,-1,-11
6,-1,1,-3,-2,5,6,-3,-6
6,4,2,-1,-4,-9,-18,1,12
6,8,6,-8,-11,-10,-3,-1,0
6,-4,-3,-2,-4,-6,8,-12,-25
6,13,14,6,1,-5,-10,4,14
6,-19,-29,-4,1,8,4,2,-11
6,9,10,4,5,12,-4,4,17
6,0,3,-3,-7,-5,-1,1,2
6,-5,-18,-6,-6,-10,3,-3,-6
6,7,10,7,6,3,7,0,4
6,0,4,-2,1,6,-8,-2,2
6,1,1,1,0,-1,-1,11,19
6,-14,-1,-7,-7,-7,-11,-20,-44
6,3,3,0,1,3,4,0,-3
6,-4,-3,-4,-4,-2,0,-6,-4
6,3,4,2,0,-5,-4,1,4
6,1,-1,0,2,4,4,11,19
6,5,10,0,2,1,0,-5,-10
6,-2,1,-4,-3,-6,-13,-5,-7
6,-3,-12,-2,2,9,4,1,0
6,-2,1,-1,-2,0,9,9,17
6,-5,-4,0,-4,-10,-2,-4,-6
6,8,10,5,8,0,-2,0,0
6,0,2,3,6,15,-4,0,0
6,-2,-8,-5,1,2,-2,6,16
6,-1,5,-2,-5,-5,-3,-9,-28
6,0,0,-4,-6,-7,2,0,2
6,-12,-12,-8,-13,-12,-9,-12,-19
6,18,18,7,0,-6,2,2,8
6,-4,12,1,7,9,1,5,7
6,-28,-44,-5,4,13,0,2,-2
6,3,-2,-6,-12,-13,6,-5,-5
6,-3,-1,-5,-10,-10,-7,0,2
6,4,-1,7,12,24,-1,2,5
6,8,17,8,10,8,0,-1,-5
6,2,2,-1,-1,0,-7,1,12
6,-6,-5,-8,-7,-8,3,-7,-14
6,-2,-7,-9,-11,-17,-2,1,5
6,2,6,2,1,4,-1,-5,-8
6,3,4,-1,2,-2,-1,0,3
6,-3,-8,-2,-1,-3,-1,1,3
6,7,3,-2,-4,-1,-3,0,3
6,-15,-14,-5,-8,-9,-2,-2,1
6,-8,-6,-1,0,-8,-1,-8,-13
6,0,1,2,8,10,-2,3,3
6,-1,-1,-1,-3,-3,3,1,3
6,10,9,1,-2,-4,-2,1,-1
6,4,9,1,1,3,-3,3,6
6,-7,-15,-2,0,-8,-2,-2,-1
6,-1,-5,-3,4,8,2,-4,-3
6,8,12,-2,-10,-2,-2,-2,-7
6,-9,-9,-6,0,-9,-1,-2,-8
6,4,4,9,21,20,9,4,3
6,2,1,2,1,-5,-8,-1,2
6,-3,-2,-3,-4,-7,-2,-2,-2
6,-1,-5,-6,-6,-1,-2,0,2
6,2,3,-9,-17,-15,-5,-3,0
6,-8,-9,-3,-5,-8,0,-6,-5
6,3,0,2,6,11,4,0,2
6,0,2,2,-3,0,-3,-1,-3
6,-2,-5,-2,0,1,-2,1,3
6,4,6,1,-1,-1,1,4,0
6,-21,-19,-4,1,-6,-3,-8,-15
6,6,7,5,5,7,2,2,3
6,15,14,3,3,6,0,0,9
6,-29,-30,-7,-3,-2,-3,-2,-11
6,4,3,-3,-5,-12,-4,-2,5
6,-1,-3,-3,0,-2,-2,-2,-4
6,-1,2,-1,0,3,2,-1,-4
6,6,3,0,-3,0,-1,1,6
6,6,6,-4,-5,-4,-8,-4,-1
6,-7,-8,-6,-9,-10,-7,-7,-8
6,3,3,2,6,5,2,2,7
6,0,0,2,7,6,8,0,-4
6,13,13,5,9,12,4,4,3
6,-16,-22,-3,-6,7,-2,0,-4
6,-4,-4,-9,-9,-15,-10,-2,-8
6,-7,-11,-8,-9,-14,-1,-3,-7
6,2,4,0,2,6,3,2,3
6,10,12,2,5,1,-2,3,6
6,-14,-13,-4,-4,-5,-1,-3,-4
6,3,3,-2,-3,0,-4,1,2
6,-1,-5,-7,-9,-20,0,-2,3
6,4,8,3,9,14,3,-1,-1
6,-1,-3,4,5,-4,1,-1,0
6,16,15,2,2,12,-3,0,5
6,-7,-2,-4,-4,-8,-2,0,-4
6,-4,-3,1,0,-5,-1,-2,-3
6,-4,-8,-4,-5,-2,-3,-3,-5
6,-6,-6,-6,-11,-14,-5,-5,-2
6,6,8,3,1,0,6,0,1
6,-2,-1,2,8,11,-1,1,-1
6,-2,1,-2,-1,7,-1,0,1
6,2,4,2,4,-3,1,3,3
6,-3,-2,3,7,7,8,-5,-5
6,3,1,-4,-4,-3,-17,1,0
6,0,-4,-1,-5,-5,14,2,-1
6,-6,-4,-2,-3,-11,-37,-20,-7
6,-3,-3,-3,-3,9,0,-2,-1
6,-1,-3,-8,-6,-11,3,-2,-2
6,2,2,1,2,9,2,4,-3
6,-3,-7,-4,-5,-5,3,3,2
6,1,0,4,1,-11,-1,4,1
6,-1,6,-3,-1,1,-4,-9,-10
6,-4,2,6,6,5,-5,-1,-1
6,-2,-2,-11,-10,-1,16,1,-1
6,-4,2,6,6,5,-5,-1,-1
6,-2,-2,-11,-10,-1,16,1,-1
6,-4,2,6,6,5,-5,-1,-1
6,-2,-2,-11,-10,-1,16,1,-1
7,1,-13,-3,-8,-5,-10,-1,1
7,-4,2,4,1,0,12,6,5
7,2,3,4,16,10,25,6,-1
7,-3,3,7,4,-1,2,5,-6
7,-2,0,-3,-4,1,-1,-1,-3
7,-3,-8,-8,-11,-8,-38,-19,-6
7,-4,-6,-7,-10,-11,-39,-15,-4
7,1,-2,-2,0,2,12,7,5
7,-2,0,-2,-3,-1,20,11,1
7,3,2,5,10,8,23,6,4
7,-3,-2,-4,-1,-8,-31,-15,-7
7,-4,-5,-4,-6,-10,11,-5,-7
7,-6,1,-2,-4,-6,-6,-3,-4
7,6,2,7,6,3,17,6,6
7,4,-5,6,3,9,9,6,3
7,-7,19,-14,-6,-4,-17,-7,-4
7,-4,-14,-5,-1,1,1,2,2
7,2,11,-1,2,1,0,5,2
7,-5,4,-2,-11,-10,8,-9,-7
7,1,-5,10,5,3,1,-2,1
7,8,13,0,9,8,11,-1,-1
7,-10,-11,0,-4,-10,-23,3,-1
7,5,-2,-7,-6,-11,-14,-4,0
7,-1,1,-1,-3,5,-4,5,-1
7,-1,-3,-2,0,-3,-15,-15,-3
7,2,-4,2,0,9,28,14,2
7,-4,-4,-2,5,9,6,-12,-5
7,-4,-7,-6,-7,-11,-14,-7,-4
7,4,5,8,-2,-1,0,2,3
7,3,-1,-1,13,12,2,6,4
7,3,3,14,8,10,23,32,12
7,4,25,-12,-4,-6,-15,-17,-4
7,-14,-7,-9,-15,-16,-18,-15,-14
7,-4,8,-15,-19,-18,-1,-7,-6
7,-5,-18,-6,-1,3,7,12,2
7,7,-2,16,14,15,9,14,10
7,-1,2,3,5,4,6,10,3
7,-5,-14,-8,-13,-15,-11,-12,-9
7,0,4,-4,-4,-3,14,11,3
7,3,-2,15,17,16,8,6,5
7,5,10,0,-2,-13,-31,-30,-8
7,7,2,1,4,-2,16,10,1
7,-27,-27,-6,-4,4,-5,-3,-6
7,-1,-5,0,0,5,33,39,5
7,4,-3,0,0,6,5,2,-1
7,10,17,2,-7,-21,-32,-17,2
7,-22,-24,-7,-4,-4,-2,-2,-2
7,-7,-14,-3,-4,-2,-5,-13,-6
7,10,6,2,0,6,11,12,9
7,22,35,7,0,2,15,16,8
7,-32,-44,-8,-1,-5,-9,-7,-6
7,-14,-23,-5,-1,-3,-17,-29,-12
7,18,17,2,-2,-3,-8,-3,5
7,-16,-11,-7,-8,-4,2,-7,-8
7,7,12,1,3,8,13,10,1
7,1,-3,-1,6,5,-2,-6,-1
7,-6,-5,-1,2,4,7,15,0
